FECHA,HORA,AJM,BJU,CAM,FAR,GAM,HGM,INN,MER,MGH,MPA,PED,SAC,SAG,SFE,TLA,UIZ,XAL
3/1/2024,21,10,22,29,-99,-99,29,-99,32,-99,8,24,-99,56,-99,-99,46,-99
3/1/2024,22,10,21,26,-99,-99,27,-99,26,-99,8,17,-99,30,-99,-99,22,-99
3/1/2024,23,9,17,23,-99,-99,21,-99,22,-99,6,15,-99,30,-99,-99,15,-99
3/1/2024,24,12,18,21,-99,-99,17,-99,25,-99,5,19,-99,29,-99,-99,14,-99
4/1/2024,1,10,16,27,-99,-99,16,-99,23,-99,6,14,-99,10,-99,-99,11,-99
4/1/2024,2,8,17,31,-99,-99,16,-99,17,-99,5,8,-99,13,-99,-99,9,-99
4/1/2024,3,7,10,23,-99,-99,14,-99,15,-99,5,6,-99,11,-99,-99,11,-99
4/1/2024,4,6,11,39,-99,-99,11,-99,14,-99,4,5,-99,10,-99,-99,10,-99
4/1/2024,5,6,11,29,-99,-99,11,-99,13,-99,4,5,-99,11,-99,-99,7,-99
4/1/2024,6,5,10,24,-99,-99,16,-99,13,-99,5,5,-99,12,-99,-99,7,-99
4/1/2024,7,5,18,40,-99,-99,18,-99,28,-99,5,7,-99,17,-99,-99,13,-99
4/1/2024,8,5,29,29,-99,-99,26,-99,29,-99,4,16,-99,22,-99,-99,12,-99
4/1/2024,9,5,30,22,-99,-99,26,-99,27,-99,4,14,-99,27,-99,-99,28,-99
4/1/2024,10,7,24,26,-99,-99,23,-99,16,-99,-99,17,-99,46,-99,-99,17,-99
4/1/2024,11,10,16,20,-99,-99,23,-99,-99,-99,-99,16,-99,23,-99,-99,25,-99
4/1/2024,12,10,22,15,-99,-99,-99,-99,-99,-99,-99,16,-99,28,-99,-99,43,-99
4/1/2024,13,12,35,17,-99,-99,-99,-99,-99,-99,-99,15,-99,46,-99,-99,49,-99
4/1/2024,14,-99,36,16,-99,-99,-99,-99,-99,-99,28,20,-99,65,-99,-99,24,-99
4/1/2024,15,-99,27,-99,-99,-99,-99,-99,32,-99,15,16,-99,81,-99,-99,47,-99
4/1/2024,16,11,23,-99,-99,-99,-99,-99,23,-99,11,16,-99,123,-99,-99,41,-99
4/1/2024,17,14,22,-99,-99,-99,-99,-99,14,-99,9,17,-99,76,-99,-99,32,-99
4/1/2024,18,14,17,-99,-99,-99,20,-99,17,-99,8,11,-99,65,-99,-99,22,-99
4/1/2024,19,9,16,-99,-99,-99,17,-99,18,-99,11,12,-99,66,-99,-99,19,-99
4/1/2024,20,7,10,14,-99,-99,13,-99,16,-99,7,-99,-99,36,-99,-99,15,-99
4/1/2024,21,6,14,17,-99,-99,16,-99,18,-99,6,16,-99,36,-99,-99,16,-99
4/1/2024,22,9,16,15,-99,-99,18,-99,21,-99,10,8,-99,28,-99,-99,15,-99
4/1/2024,23,11,12,14,-99,-99,17,-99,18,-99,6,9,-99,21,-99,-99,16,-99
4/1/2024,24,6,12,25,-99,-99,15,-99,18,-99,-99,12,-99,21,-99,-99,16,-99
5/1/2024,1,4,16,67,-99,-99,14,-99,16,-99,6,10,-99,25,-99,-99,6,-99
5/1/2024,2,-99,12,43,-99,-99,20,-99,15,-99,3,5,-99,16,-99,-99,4,-99
5/1/2024,3,1,10,28,-99,-99,19,-99,11,-99,2,6,-99,13,-99,-99,4,-99
5/1/2024,4,2,7,33,-99,-99,12,-99,-99,-99,3,6,-99,8,-99,-99,7,-99
5/1/2024,5,2,7,6,-99,-99,10,-99,-99,-99,2,5,-99,8,-99,-99,8,-99
5/1/2024,6,-99,11,11,-99,-99,11,-99,-99,-99,3,4,-99,10,-99,-99,15,-99
5/1/2024,7,-99,18,47,-99,-99,16,-99,-99,-99,-99,-99,-99,14,-99,-99,20,-99
5/1/2024,8,-99,33,64,-99,-99,28,-99,-99,-99,2,10,-99,16,-99,-99,22,-99
5/1/2024,9,5,34,33,-99,-99,25,-99,-99,-99,4,12,-99,20,-99,-99,19,-99
5/1/2024,10,10,20,24,-99,-99,15,-99,-99,-99,8,17,-99,33,-99,-99,27,-99
5/1/2024,11,11,20,-99,-99,-99,20,-99,-99,-99,13,15,-99,44,-99,-99,34,-99
5/1/2024,12,12,13,36,-99,-99,32,-99,-99,-99,14,-99,-99,41,-99,-99,24,-99
5/1/2024,13,10,29,23,-99,-99,33,-99,-99,-99,-99,12,-99,58,-99,-99,49,-99
5/1/2024,14,10,25,20,-99,-99,28,-99,-99,-99,31,9,-99,-99,-99,-99,20,-99
5/1/2024,15,9,25,22,-99,-99,25,-99,23,-99,14,15,-99,-99,-99,-99,24,-99
5/1/2024,16,18,27,23,-99,-99,-99,-99,23,-99,11,15,-99,-99,-99,-99,30,-99
5/1/2024,17,3,14,-99,-99,-99,-99,-99,24,-99,7,8,-99,-99,-99,-99,27,-99
5/1/2024,18,10,15,17,-99,-99,30,-99,27,-99,7,13,-99,26,-99,-99,25,-99
5/1/2024,19,8,19,18,-99,-99,20,-99,17,-99,-99,14,-99,32,-99,-99,15,-99
5/1/2024,20,5,13,13,-99,-99,11,-99,11,-99,-99,8,-99,22,-99,-99,10,-99
5/1/2024,21,4,10,15,-99,-99,9,-99,14,-99,-99,5,-99,26,-99,-99,9,-99
5/1/2024,22,4,13,16,-99,-99,14,-99,13,-99,-99,8,-99,25,-99,-99,16,-99
5/1/2024,23,4,15,17,-99,-99,10,-99,22,-99,-99,10,-99,25,-99,-99,23,-99
5/1/2024,24,3,15,8,-99,-99,15,-99,19,-99,-99,8,-99,21,-99,-99,14,-99
6/1/2024,1,-99,16,6,-99,-99,16,-99,19,-99,-99,6,-99,26,-99,-99,10,-99
6/1/2024,2,-99,14,14,-99,-99,19,-99,15,-99,-99,6,-99,37,-99,-99,11,-99
6/1/2024,3,-99,16,21,-99,-99,15,-99,-99,-99,-99,7,-99,16,-99,-99,11,-99
6/1/2024,4,-99,14,14,-99,-99,13,-99,-99,-99,-99,9,-99,16,-99,-99,9,-99
6/1/2024,5,-99,9,13,-99,-99,12,-99,9,-99,-99,7,-99,15,-99,-99,6,-99
6/1/2024,6,-99,11,18,-99,-99,11,-99,13,-99,-99,7,-99,19,-99,-99,8,-99
6/1/2024,7,-99,15,13,-99,-99,10,-99,17,-99,-99,7,-99,23,-99,-99,9,-99
6/1/2024,8,-99,23,32,-99,-99,22,-99,15,-99,-99,9,-99,-99,-99,-99,13,-99
6/1/2024,9,8,31,38,-99,-99,16,-99,15,-99,-99,9,-99,-99,-99,-99,17,-99
6/1/2024,10,7,15,19,-99,-99,15,-99,12,-99,-99,7,-99,-99,-99,-99,15,-99
6/1/2024,11,5,11,15,-99,-99,13,-99,11,-99,-99,6,-99,-99,-99,-99,11,-99
6/1/2024,12,7,-99,11,-99,-99,-99,-99,9,-99,-99,9,-99,17,-99,-99,12,-99
6/1/2024,13,5,-99,10,-99,-99,-99,-99,10,-99,6,8,-99,15,-99,-99,13,-99
6/1/2024,14,7,-99,14,-99,-99,-99,-99,7,-99,6,10,-99,18,-99,-99,17,-99
6/1/2024,15,6,-99,-99,-99,-99,-99,-99,-99,-99,9,10,-99,23,-99,-99,32,-99
6/1/2024,16,9,-99,-99,-99,-99,-99,-99,-99,-99,10,12,-99,32,-99,-99,39,-99
6/1/2024,17,9,18,-99,-99,-99,-99,-99,-99,-99,8,-99,-99,34,-99,-99,35,-99
6/1/2024,18,9,18,-99,-99,-99,11,-99,-99,-99,7,9,-99,39,-99,-99,34,-99
6/1/2024,19,5,12,12,-99,-99,13,-99,15,-99,11,12,-99,36,-99,-99,18,-99
6/1/2024,20,7,11,12,-99,-99,13,-99,10,-99,12,5,-99,33,-99,-99,13,-99
6/1/2024,21,7,10,14,-99,-99,12,-99,10,-99,11,7,-99,26,-99,-99,16,-99
6/1/2024,22,11,11,13,-99,-99,13,-99,9,-99,9,7,-99,24,-99,-99,21,-99
6/1/2024,23,9,13,11,-99,-99,11,-99,13,-99,8,9,-99,23,-99,-99,22,-99
6/1/2024,24,8,15,13,-99,-99,14,-99,14,-99,9,8,-99,26,-99,-99,22,-99
7/1/2024,1,5,15,10,-99,-99,21,-99,20,-99,7,-99,-99,25,-99,-99,23,-99
7/1/2024,2,5,12,9,-99,-99,18,-99,14,-99,2,-99,-99,31,-99,-99,16,-99
7/1/2024,3,6,17,7,-99,-99,17,-99,19,-99,4,-99,-99,20,-99,-99,15,-99
7/1/2024,4,5,16,8,-99,-99,17,-99,15,-99,5,4,-99,21,-99,-99,11,-99
7/1/2024,5,5,12,7,-99,-99,14,-99,17,-99,-99,2,-99,43,-99,-99,12,-99
7/1/2024,6,6,10,6,-99,-99,8,-99,14,-99,-99,2,-99,28,-99,-99,12,-99
7/1/2024,7,4,9,6,-99,-99,15,-99,16,-99,-99,4,-99,34,-99,-99,11,-99
7/1/2024,8,6,15,19,-99,-99,15,-99,26,-99,-99,7,-99,40,-99,-99,16,-99
7/1/2024,9,7,24,22,-99,-99,22,-99,22,-99,9,14,-99,43,-99,-99,16,-99
7/1/2024,10,11,23,27,-99,-99,26,-99,20,-99,12,16,-99,44,-99,-99,15,-99
7/1/2024,11,10,21,20,-99,-99,24,-99,17,-99,20,14,-99,41,-99,-99,20,-99
7/1/2024,12,10,21,19,-99,-99,20,-99,18,-99,16,9,-99,23,-99,-99,19,-99
7/1/2024,13,8,17,23,-99,-99,18,-99,15,-99,16,10,-99,6,-99,-99,19,-99
7/1/2024,14,9,19,16,-99,-99,18,-99,14,-99,17,13,-99,29,-99,-99,21,-99
7/1/2024,15,10,18,17,-99,-99,18,-99,17,-99,11,14,-99,22,-99,-99,17,-99
7/1/2024,16,12,17,22,-99,-99,20,-99,15,-99,-99,15,-99,32,-99,-99,19,-99
7/1/2024,17,7,12,15,-99,-99,10,-99,10,-99,7,10,-99,39,-99,-99,34,-99
7/1/2024,18,-99,8,8,-99,-99,7,-99,6,-99,10,6,-99,29,-99,-99,15,-99
7/1/2024,19,3,8,8,-99,-99,4,-99,5,-99,13,4,-99,24,-99,-99,6,-99
7/1/2024,20,6,3,5,-99,-99,5,-99,4,-99,15,4,-99,24,-99,-99,6,-99
7/1/2024,21,9,10,4,-99,-99,4,-99,3,-99,15,8,-99,29,-99,-99,15,-99
7/1/2024,22,10,20,5,-99,-99,14,-99,10,-99,11,12,-99,31,-99,-99,23,-99
7/1/2024,23,5,33,16,-99,-99,28,-99,22,-99,7,21,-99,28,-99,-99,33,-99
7/1/2024,24,3,24,20,-99,-99,30,-99,22,-99,-99,19,-99,27,-99,-99,19,-99
8/1/2024,1,-99,20,29,-99,-99,21,-99,14,-99,-99,12,-99,25,-99,-99,12,-99
8/1/2024,2,-99,19,20,-99,-99,14,-99,9,-99,-99,-99,-99,17,-99,-99,11,-99
8/1/2024,3,-99,12,13,-99,-99,6,-99,-99,-99,-99,-99,-99,8,-99,-99,5,-99
8/1/2024,4,-99,11,10,-99,-99,4,-99,-99,-99,-99,-99,-99,8,-99,-99,-99,-99
8/1/2024,5,3,5,6,-99,-99,-99,-99,-99,-99,-99,-99,-99,10,-99,-99,5,-99
8/1/2024,6,2,9,12,-99,-99,-99,-99,-99,-99,-99,-99,-99,16,-99,-99,7,-99
8/1/2024,7,4,11,25,-99,-99,-99,-99,-99,-99,-99,-99,-99,24,-99,-99,7,-99
8/1/2024,8,6,18,39,-99,-99,-99,-99,-99,-99,-99,-99,-99,17,-99,-99,8,-99
8/1/2024,9,5,13,61,-99,-99,-99,-99,-99,-99,-99,-99,-99,23,-99,-99,23,-99
8/1/2024,10,8,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,20,-99,-99,17,-99
8/1/2024,11,7,10,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,22,-99,-99,16,-99
8/1/2024,12,7,12,11,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,23,-99
8/1/2024,13,8,13,11,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,28,-99
8/1/2024,14,6,12,9,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,31,-99
8/1/2024,15,6,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,22,-99,-99,29,-99
8/1/2024,16,7,-99,13,-99,-99,-99,-99,-99,-99,-99,-99,-99,30,-99,-99,22,-99
8/1/2024,17,7,-99,18,-99,-99,-99,-99,-99,-99,-99,-99,-99,36,-99,-99,19,-99
8/1/2024,18,4,-99,14,-99,-99,12,-99,-99,-99,-99,-99,-99,28,-99,-99,12,-99
8/1/2024,19,4,-99,9,-99,-99,11,-99,-99,-99,-99,-99,-99,25,-99,-99,10,-99
8/1/2024,20,3,-99,7,-99,-99,9,-99,-99,-99,-99,7,-99,21,-99,-99,9,-99
8/1/2024,21,3,8,7,-99,-99,7,-99,-99,-99,-99,9,-99,22,-99,-99,10,-99
8/1/2024,22,4,9,7,-99,-99,7,-99,-99,-99,-99,8,-99,14,-99,-99,18,-99
8/1/2024,23,3,7,5,-99,-99,6,-99,-99,-99,-99,8,-99,9,-99,-99,22,-99
8/1/2024,24,4,5,5,-99,-99,4,-99,-99,-99,-99,5,-99,10,-99,-99,21,-99
9/1/2024,1,-99,5,-99,-99,-99,3,-99,-99,-99,-99,4,-99,7,-99,-99,12,-99
9/1/2024,2,-99,8,4,-99,-99,6,-99,-99,-99,-99,1,-99,8,-99,-99,11,-99
9/1/2024,3,-99,-99,8,-99,-99,-99,-99,-99,-99,-99,6,-99,8,-99,-99,9,-99
9/1/2024,4,-99,10,6,-99,-99,-99,-99,-99,-99,-99,10,-99,7,-99,-99,12,-99
9/1/2024,5,-99,8,9,-99,-99,-99,-99,-99,-99,-99,7,-99,-99,-99,-99,8,-99
9/1/2024,6,-99,6,17,-99,-99,7,-99,11,-99,-99,5,-99,21,-99,-99,7,-99
9/1/2024,7,-99,20,21,-99,-99,18,-99,18,-99,-99,8,-99,31,-99,-99,10,-99
9/1/2024,8,-99,23,33,-99,-99,29,-99,25,-99,-99,15,-99,29,-99,-99,20,-99
9/1/2024,9,-99,25,42,-99,-99,29,-99,22,-99,-99,27,-99,47,-99,-99,31,-99
9/1/2024,10,-99,21,38,-99,-99,25,-99,23,-99,-99,19,-99,50,-99,-99,20,-99
9/1/2024,11,-99,20,34,-99,-99,22,-99,19,-99,-99,11,-99,43,-99,-99,30,-99
9/1/2024,12,-99,22,27,-99,-99,18,-99,19,-99,11,9,-99,43,-99,-99,26,-99
9/1/2024,13,-99,22,21,-99,-99,14,-99,14,-99,15,12,-99,43,-99,-99,19,-99
9/1/2024,14,-99,12,-99,-99,-99,13,-99,14,-99,16,10,-99,18,-99,-99,14,-99
9/1/2024,15,-99,11,-99,-99,-99,-99,-99,9,-99,15,-99,-99,21,-99,-99,9,-99
9/1/2024,16,-99,13,-99,-99,-99,-99,-99,11,-99,19,11,-99,43,-99,-99,11,-99
9/1/2024,17,-99,-99,-99,-99,-99,17,-99,17,-99,13,12,-99,24,-99,-99,20,-99
9/1/2024,18,-99,19,-99,-99,-99,22,-99,13,-99,9,20,-99,22,-99,-99,33,-99
9/1/2024,19,-99,26,19,-99,-99,33,-99,19,-99,17,23,-99,44,-99,-99,52,-99
9/1/2024,20,-99,28,25,-99,-99,29,-99,22,-99,15,25,-99,49,-99,-99,43,-99
9/1/2024,21,-99,35,26,-99,-99,39,-99,28,-99,16,34,-99,45,-99,-99,41,-99
9/1/2024,22,-99,29,33,-99,-99,30,-99,26,-99,13,-99,-99,43,-99,-99,25,-99
9/1/2024,23,-99,31,38,-99,-99,30,-99,26,-99,15,14,-99,25,-99,-99,24,-99
9/1/2024,24,-99,24,41,-99,-99,25,-99,27,-99,7,16,-99,19,-99,-99,20,-99
10/1/2024,1,-99,18,38,-99,-99,21,-99,22,-99,7,16,-99,20,-99,-99,16,-99
10/1/2024,2,-99,19,101,-99,-99,17,-99,14,-99,6,13,-99,14,-99,-99,13,-99
10/1/2024,3,-99,21,53,-99,-99,15,-99,11,-99,7,12,-99,13,-99,-99,12,-99
10/1/2024,4,-99,16,21,-99,-99,15,-99,9,-99,6,11,-99,13,-99,-99,27,-99
10/1/2024,5,-99,9,23,-99,-99,15,-99,12,-99,5,13,-99,14,-99,-99,13,-99
10/1/2024,6,-99,12,37,-99,-99,21,-99,17,-99,7,13,-99,16,-99,-99,38,-99
10/1/2024,7,-99,20,39,-99,-99,35,-99,19,-99,6,16,-99,20,-99,-99,54,-99
10/1/2024,8,-99,28,33,-99,-99,45,-99,25,-99,7,-99,-99,27,-99,-99,75,-99
10/1/2024,9,-99,38,37,-99,-99,45,-99,37,-99,7,22,-99,33,-99,-99,62,-99
10/1/2024,10,-99,35,34,-99,-99,32,-99,27,-99,9,24,-99,45,-99,-99,62,-99
10/1/2024,11,-99,31,25,-99,-99,35,-99,34,-99,40,33,-99,41,-99,-99,60,-99
10/1/2024,12,-99,28,16,-99,-99,25,-99,27,-99,125,26,-99,35,-99,-99,80,-99
10/1/2024,13,-99,22,-99,-99,-99,24,-99,22,-99,24,19,-99,41,-99,-99,31,-99
10/1/2024,14,-99,21,-99,-99,-99,20,-99,18,-99,10,13,-99,67,-99,-99,24,-99
10/1/2024,15,-99,13,-99,-99,-99,18,-99,19,-99,16,-99,-99,42,-99,-99,79,-99
10/1/2024,16,-99,17,-99,-99,-99,24,-99,21,-99,20,22,-99,39,-99,-99,72,-99
10/1/2024,17,-99,28,-99,-99,-99,25,-99,36,-99,21,18,-99,39,-99,-99,43,-99
10/1/2024,18,-99,22,-99,-99,-99,26,-99,30,-99,22,17,-99,44,-99,-99,30,-99
10/1/2024,19,-99,-99,-99,-99,-99,18,-99,19,-99,16,12,-99,50,-99,-99,19,-99
10/1/2024,20,-99,-99,20,-99,-99,23,-99,18,-99,10,9,-99,32,-99,-99,14,-99
10/1/2024,21,-99,-99,12,-99,-99,14,-99,12,-99,11,8,-99,28,-99,-99,18,-99
10/1/2024,22,-99,-99,8,-99,-99,8,-99,7,-99,11,8,-99,27,-99,-99,12,-99
10/1/2024,23,-99,6,7,-99,-99,7,-99,6,-99,12,9,-99,26,-99,-99,9,-99
10/1/2024,24,-99,19,9,-99,-99,14,-99,13,-99,10,9,-99,24,-99,-99,21,-99
11/1/2024,1,-99,24,17,-99,-99,23,-99,-99,-99,7,7,-99,26,-99,-99,15,-99
11/1/2024,2,-99,21,29,-99,-99,27,-99,-99,-99,8,7,-99,25,-99,-99,13,-99
11/1/2024,3,-99,20,34,-99,-99,22,-99,-99,-99,-99,6,-99,20,-99,-99,11,-99
11/1/2024,4,-99,14,29,-99,-99,16,-99,-99,-99,-99,5,-99,30,-99,-99,12,-99
11/1/2024,5,-99,12,29,-99,-99,12,-99,-99,-99,-99,7,-99,11,-99,-99,10,-99
11/1/2024,6,-99,14,30,-99,-99,13,-99,-99,-99,-99,9,-99,24,-99,-99,10,-99
11/1/2024,7,-99,18,37,-99,-99,16,-99,-99,-99,-99,22,-99,38,-99,-99,23,-99
11/1/2024,8,-99,25,52,-99,-99,33,-99,-99,-99,10,24,-99,64,-99,-99,24,-99
11/1/2024,9,-99,33,86,-99,-99,35,-99,-99,-99,11,29,-99,75,-99,-99,46,-99
11/1/2024,10,-99,-99,87,-99,-99,38,-99,-99,-99,13,35,-99,100,-99,-99,51,-99
11/1/2024,11,-99,-99,83,-99,-99,35,-99,-99,-99,14,19,-99,81,-99,-99,49,-99
11/1/2024,12,-99,-99,85,-99,-99,37,-99,-99,-99,16,20,-99,64,-99,-99,50,-99
11/1/2024,13,-99,-99,64,-99,-99,26,-99,-99,-99,18,16,-99,33,-99,-99,29,-99
11/1/2024,14,-99,19,30,-99,-99,17,-99,-99,-99,10,14,-99,25,-99,-99,27,-99
11/1/2024,15,-99,16,29,-99,-99,19,-99,-99,-99,23,19,-99,29,-99,-99,50,-99
11/1/2024,16,-99,48,24,-99,-99,42,-99,-99,-99,19,30,-99,39,-99,-99,67,-99
11/1/2024,17,-99,63,29,-99,-99,53,-99,-99,-99,15,68,-99,87,-99,-99,67,-99
11/1/2024,18,-99,86,-99,-99,-99,25,-99,-99,-99,15,66,-99,108,-99,-99,61,-99
11/1/2024,19,-99,67,16,-99,-99,58,-99,-99,-99,26,66,-99,90,-99,-99,61,-99
11/1/2024,20,-99,32,27,-99,-99,42,-99,-99,-99,20,33,-99,69,-99,-99,53,-99
11/1/2024,21,-99,24,32,-99,-99,28,-99,-99,-99,18,19,-99,37,-99,-99,35,-99
11/1/2024,22,-99,24,31,-99,-99,23,-99,-99,-99,8,18,-99,34,-99,-99,36,-99
11/1/2024,23,-99,22,29,-99,-99,22,-99,-99,-99,8,12,-99,33,-99,-99,21,-99
11/1/2024,24,-99,18,30,-99,-99,21,-99,-99,-99,12,22,-99,43,-99,-99,16,-99
12/1/2024,1,-99,17,41,-99,-99,18,-99,25,-99,10,12,-99,27,-99,-99,15,-99
12/1/2024,2,-99,16,39,-99,-99,16,-99,20,-99,4,12,-99,30,-99,-99,13,-99
12/1/2024,3,-99,16,48,-99,-99,15,-99,17,-99,3,6,-99,19,-99,-99,10,-99
12/1/2024,4,-99,12,26,-99,-99,14,-99,13,-99,-99,8,-99,17,-99,-99,17,-99
12/1/2024,5,3,10,28,-99,-99,14,-99,17,-99,-99,7,-99,25,-99,-99,14,-99
12/1/2024,6,1,11,36,-99,-99,15,-99,24,-99,-99,6,-99,35,-99,-99,10,-99
12/1/2024,7,3,16,28,-99,-99,31,-99,34,-99,-99,-99,-99,57,-99,-99,20,-99
12/1/2024,8,7,39,54,-99,-99,64,-99,45,-99,-99,16,-99,69,-99,-99,39,-99
12/1/2024,9,18,44,65,-99,-99,42,-99,41,-99,-99,25,-99,95,-99,-99,57,-99
12/1/2024,10,-99,34,38,-99,-99,39,-99,36,-99,-99,26,-99,76,-99,-99,43,-99
12/1/2024,11,-99,21,49,-99,-99,32,-99,31,-99,-99,26,-99,-99,-99,-99,28,-99
12/1/2024,12,13,33,37,-99,-99,37,-99,32,-99,-99,-99,-99,-99,-99,-99,33,-99
12/1/2024,13,12,34,25,-99,-99,31,-99,30,-99,-99,18,-99,-99,-99,-99,29,-99
12/1/2024,14,11,26,28,-99,-99,27,-99,22,-99,-99,19,-99,-99,-99,-99,21,-99
12/1/2024,15,13,23,26,-99,-99,19,-99,20,-99,-99,22,-99,-99,-99,-99,20,-99
12/1/2024,16,16,22,20,-99,-99,20,-99,20,-99,-99,22,-99,24,-99,-99,50,-99
12/1/2024,17,20,47,27,-99,-99,53,-99,43,-99,-99,23,-99,79,-99,-99,78,-99
12/1/2024,18,21,59,34,-99,-99,63,-99,52,-99,-99,-99,-99,90,-99,-99,80,-99
12/1/2024,19,11,47,51,-99,-99,48,-99,49,-99,-99,19,-99,68,-99,-99,64,-99
12/1/2024,20,5,51,37,-99,-99,22,-99,38,-99,-99,10,-99,59,-99,-99,67,-99
12/1/2024,21,14,43,42,-99,-99,33,-99,34,-99,-99,17,-99,40,-99,-99,52,-99
12/1/2024,22,17,34,47,-99,-99,48,-99,27,-99,-99,-99,-99,33,-99,-99,53,-99
12/1/2024,23,14,30,53,-99,-99,31,-99,32,-99,-99,28,-99,37,-99,-99,28,-99
12/1/2024,24,15,35,52,-99,-99,29,-99,30,-99,-99,16,-99,30,-99,-99,24,-99
13/1/2024,1,13,31,49,-99,37,31,-99,28,-99,-99,15,-99,22,-99,-99,25,-99
13/1/2024,2,10,29,50,-99,48,38,-99,36,-99,-99,13,-99,28,-99,-99,57,-99
13/1/2024,3,12,33,38,-99,50,34,-99,40,-99,-99,12,-99,31,-99,-99,29,-99
13/1/2024,4,13,23,38,-99,54,24,-99,27,-99,-99,9,-99,47,-99,-99,15,-99
13/1/2024,5,10,19,49,-99,55,20,-99,25,-99,-99,9,-99,41,-99,-99,16,-99
13/1/2024,6,10,19,33,-99,51,46,-99,34,-99,-99,7,-99,57,-99,-99,28,-99
13/1/2024,7,9,19,39,-99,52,27,-99,24,-99,-99,9,-99,55,-99,-99,15,-99
13/1/2024,8,8,35,38,-99,68,26,-99,24,-99,-99,11,-99,69,-99,-99,18,-99
13/1/2024,9,10,30,74,-99,75,31,-99,37,-99,-99,14,-99,67,-99,-99,30,-99
13/1/2024,10,17,18,34,-99,35,35,-99,26,-99,-99,23,-99,56,-99,-99,34,-99
13/1/2024,11,18,19,28,-99,22,27,-99,15,-99,-99,17,-99,38,-99,-99,38,-99
13/1/2024,12,13,19,16,-99,15,13,-99,11,-99,-99,15,-99,-99,-99,-99,25,-99
13/1/2024,13,9,22,14,-99,11,10,-99,13,-99,-99,12,-99,25,-99,-99,14,-99
13/1/2024,14,9,13,12,-99,16,-99,-99,12,-99,-99,15,-99,33,-99,-99,19,-99
13/1/2024,15,11,15,13,-99,15,-99,-99,11,-99,-99,14,-99,35,-99,-99,19,-99
13/1/2024,16,12,16,19,-99,22,-99,-99,13,-99,-99,16,-99,23,-99,-99,23,-99
13/1/2024,17,10,21,14,-99,25,27,-99,20,-99,-99,16,-99,25,-99,-99,24,-99
13/1/2024,18,11,16,-99,-99,24,17,-99,17,-99,-99,15,-99,34,-99,-99,35,-99
13/1/2024,19,11,13,20,-99,20,16,-99,14,-99,-99,8,-99,29,-99,-99,35,-99
13/1/2024,20,17,26,15,-99,18,16,-99,15,-99,-99,17,-99,29,-99,-99,30,-99
13/1/2024,21,10,31,15,-99,20,25,-99,23,-99,-99,29,-99,33,-99,-99,34,-99
13/1/2024,22,19,34,19,-99,24,28,-99,24,-99,-99,24,-99,39,-99,-99,30,-99
13/1/2024,23,11,30,26,-99,28,34,-99,27,-99,-99,12,-99,38,-99,-99,26,-99
13/1/2024,24,10,28,26,-99,27,31,-99,32,-99,-99,6,-99,66,-99,-99,25,-99
14/1/2024,1,14,22,27,-99,39,28,-99,34,-99,-99,11,-99,60,-99,-99,21,-99
14/1/2024,2,13,20,27,-99,42,27,-99,24,-99,-99,3,-99,43,-99,-99,18,-99
14/1/2024,3,13,18,19,-99,35,16,-99,25,-99,-99,8,-99,36,-99,-99,24,-99
14/1/2024,4,9,19,19,-99,33,17,-99,26,-99,-99,8,-99,44,-99,-99,20,-99
14/1/2024,5,4,15,23,-99,28,14,-99,15,-99,-99,5,-99,33,-99,-99,14,-99
14/1/2024,6,4,14,35,-99,26,16,-99,17,-99,-99,6,-99,22,-99,-99,17,-99
14/1/2024,7,6,14,21,-99,40,18,-99,20,-99,-99,5,-99,29,-99,-99,14,-99
14/1/2024,8,2,15,22,-99,43,21,-99,17,-99,-99,10,-99,37,-99,-99,14,-99
14/1/2024,9,7,18,24,-99,35,16,-99,22,-99,-99,11,-99,36,-99,-99,21,-99
14/1/2024,10,8,20,35,-99,27,16,-99,18,-99,-99,9,-99,35,-99,-99,20,-99
14/1/2024,11,12,21,24,-99,20,16,-99,18,-99,-99,13,-99,24,-99,-99,24,-99
14/1/2024,12,11,19,23,-99,18,18,-99,15,-99,-99,12,-99,22,-99,-99,17,-99
14/1/2024,13,8,21,14,-99,21,17,-99,17,-99,-99,11,-99,21,-99,-99,19,-99
14/1/2024,14,6,19,19,-99,18,17,-99,15,-99,-99,13,-99,24,-99,-99,20,-99
14/1/2024,15,7,19,16,-99,15,19,-99,12,-99,-99,14,-99,21,-99,-99,14,-99
14/1/2024,16,12,21,10,-99,10,18,-99,12,-99,-99,14,-99,18,-99,-99,12,-99
14/1/2024,17,13,22,17,-99,14,15,-99,12,-99,-99,16,-99,14,-99,-99,28,-99
14/1/2024,18,10,39,14,-99,26,22,-99,22,-99,-99,20,-99,34,-99,-99,36,-99
14/1/2024,19,15,48,19,-99,37,35,-99,30,-99,-99,31,-99,47,-99,-99,29,-99
14/1/2024,20,15,26,17,-99,30,16,-99,26,-99,-99,23,-99,42,-99,-99,40,-99
14/1/2024,21,18,20,12,-99,27,12,-99,-99,-99,-99,16,-99,30,-99,-99,21,-99
