FECHA,HORA,ACO,AJM,AJU,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
16/4/2024,24,-99,14,-99,15,11,15,9,34,-99,8,9,6,14,14,12,-99,16,-99,-99,25,16,-99,-99,-99,9,27,14,-99,-99,15,15,24,11,35,16,-99
17/4/2024,1,-99,8,-99,8,9,19,13,17,-99,11,9,10,22,25,14,-99,16,-99,-99,15,21,-99,-99,-99,12,24,18,-99,-99,11,16,26,11,25,16,-99
17/4/2024,2,-99,4,-99,7,17,40,14,23,-99,31,5,13,33,23,14,-99,14,-99,-99,22,30,-99,-99,-99,9,21,38,-99,-99,11,29,25,28,19,21,-99
17/4/2024,3,-99,3,-99,16,23,37,9,21,-99,34,5,13,42,25,24,-99,19,-99,-99,34,47,-99,-99,-99,6,18,29,-99,-99,14,35,16,31,29,30,-99
17/4/2024,4,-99,3,-99,13,21,21,15,32,-99,31,5,15,28,28,29,-99,32,-99,-99,52,39,-99,-99,-99,5,15,31,-99,-99,12,26,34,20,25,28,-99
17/4/2024,5,-99,5,-99,16,22,54,23,33,-99,20,6,19,31,37,27,-99,34,-99,-99,43,29,-99,-99,-99,12,18,31,-99,-99,16,29,33,22,24,33,-99
17/4/2024,6,-99,6,-99,36,31,56,30,41,-99,39,14,35,32,37,31,-99,32,-99,-99,46,36,-99,-99,-99,10,47,38,-99,-99,21,38,50,28,36,38,-99
17/4/2024,7,-99,10,-99,32,43,52,35,42,-99,49,26,44,36,41,42,-99,40,-99,-99,43,47,-99,-99,-99,22,49,40,-99,-99,34,49,52,32,42,37,-99
17/4/2024,8,-99,29,-99,25,43,54,39,45,-99,19,40,48,39,48,53,-99,44,-99,-99,54,42,-99,-99,-99,50,53,48,-99,-99,32,55,51,32,53,31,-99
17/4/2024,9,-99,34,-99,27,54,63,47,51,-99,15,64,41,51,71,57,-99,63,-99,-99,64,46,-99,-99,-99,48,55,52,-99,-99,37,54,49,30,79,26,-99
17/4/2024,10,-99,27,-99,35,-99,43,41,35,-99,10,39,41,43,65,43,-99,58,-99,-99,46,33,-99,-99,-99,31,54,40,-99,-99,45,41,43,55,88,20,-99
17/4/2024,11,-99,23,-99,29,30,27,27,25,-99,15,22,40,22,37,38,-99,43,-99,-99,54,31,-99,-99,-99,31,32,19,-99,-99,36,-99,22,44,55,11,-99
17/4/2024,12,-99,23,-99,15,25,-99,20,17,-99,15,15,23,14,21,36,-99,46,-99,-99,41,21,-99,-99,-99,22,19,15,-99,-99,26,-99,-99,40,31,8,-99
17/4/2024,13,-99,15,-99,10,21,-99,18,15,-99,12,12,20,7,14,24,-99,25,-99,-99,31,22,-99,-99,-99,15,16,12,-99,-99,18,-99,11,27,20,7,-99
17/4/2024,14,-99,17,-99,12,11,-99,17,18,-99,12,11,23,5,8,22,-99,18,-99,-99,21,23,-99,-99,-99,14,13,13,-99,-99,10,-99,11,11,16,6,-99
17/4/2024,15,-99,16,-99,15,10,-99,10,12,-99,13,10,29,5,8,16,-99,15,-99,-99,15,23,-99,-99,-99,11,9,9,-99,-99,8,-99,10,7,15,6,-99
17/4/2024,16,-99,13,-99,15,11,-99,12,12,-99,13,12,16,6,12,18,-99,16,-99,-99,35,17,-99,-99,-99,14,9,10,-99,-99,4,-99,19,11,19,7,-99
17/4/2024,17,-99,10,-99,13,10,-99,11,12,-99,9,10,18,10,12,17,-99,17,-99,-99,22,16,-99,-99,-99,11,16,17,-99,-99,10,-99,21,11,27,18,-99
17/4/2024,18,-99,11,-99,14,10,-99,8,-99,-99,12,18,25,9,11,18,-99,15,-99,-99,18,19,-99,-99,-99,6,7,18,-99,-99,5,-99,16,8,15,11,-99
17/4/2024,19,-99,9,-99,26,11,-99,12,20,-99,14,29,27,13,14,17,-99,15,-99,-99,26,24,-99,-99,-99,10,15,23,-99,-99,4,-99,13,10,17,14,-99
17/4/2024,20,-99,10,-99,25,19,-99,15,23,-99,11,35,18,24,21,24,-99,20,-99,-99,30,18,-99,-99,-99,16,25,24,-99,-99,4,-99,20,12,18,18,-99
17/4/2024,21,-99,17,-99,14,19,-99,23,38,-99,15,30,11,24,38,19,-99,27,-99,-99,31,16,-99,-99,-99,29,32,25,-99,-99,22,-99,20,22,23,13,-99
17/4/2024,22,-99,24,-99,14,18,-99,17,40,-99,21,27,12,19,19,24,-99,21,-99,-99,24,18,-99,-99,-99,16,36,22,-99,-99,25,-99,18,21,29,12,-99
17/4/2024,23,-99,16,-99,19,20,-99,14,26,-99,19,15,8,14,18,21,-99,25,-99,-99,24,17,-99,-99,-99,14,28,17,-99,-99,22,-99,27,20,28,12,-99
17/4/2024,24,-99,11,-99,14,13,-99,13,30,-99,16,12,9,13,23,17,-99,22,-99,-99,23,19,-99,-99,-99,18,31,14,-99,-99,21,-99,32,16,32,18,-99
18/4/2024,1,-99,7,-99,8,15,-99,17,30,-99,30,9,17,25,28,16,-99,17,-99,-99,18,32,-99,-99,-99,15,-99,17,-99,-99,16,-99,36,18,25,35,-99
18/4/2024,2,-99,5,-99,18,20,-99,14,35,-99,34,7,20,34,34,23,-99,23,-99,-99,32,32,-99,-99,-99,7,24,25,-99,-99,11,-99,17,29,23,40,-99
18/4/2024,3,-99,5,-99,19,17,-99,14,-99,-99,21,7,18,35,35,26,-99,25,-99,-99,44,28,-99,-99,-99,7,19,26,-99,-99,10,-99,29,20,23,36,-99
18/4/2024,4,-99,7,-99,13,19,-99,14,27,-99,15,6,20,31,38,25,-99,23,-99,-99,32,35,-99,-99,-99,-99,10,30,-99,-99,13,-99,29,16,18,31,-99
18/4/2024,5,-99,6,-99,23,18,-99,18,29,-99,11,7,20,28,41,24,-99,23,-99,-99,36,44,-99,-99,-99,14,20,37,-99,-99,17,-99,47,22,17,33,-99
18/4/2024,6,-99,5,-99,29,33,-99,15,27,-99,20,12,31,35,45,42,-99,32,-99,-99,42,47,-99,-99,-99,14,37,38,-99,-99,34,-99,43,25,31,40,-99
18/4/2024,7,-99,9,-99,30,39,-99,32,23,-99,24,26,45,32,43,46,-99,37,-99,-99,50,41,-99,-99,-99,28,43,39,-99,-99,31,-99,46,30,39,33,-99
18/4/2024,8,-99,22,-99,35,48,-99,40,40,-99,32,41,51,33,43,53,-99,44,-99,-99,51,46,-99,-99,-99,45,42,42,-99,-99,39,-99,42,33,42,31,-99
18/4/2024,9,-99,40,-99,33,64,-99,49,33,-99,16,48,55,35,51,60,-99,59,-99,-99,61,51,-99,-99,-99,35,26,39,-99,-99,42,-99,45,48,44,26,-99
18/4/2024,10,-99,39,-99,29,67,-99,53,35,-99,14,49,48,19,37,63,-99,50,-99,-99,47,50,-99,-99,-99,-99,26,28,-99,-99,40,-99,46,50,32,22,-99
18/4/2024,11,-99,43,-99,24,32,-99,35,27,-99,26,30,55,14,25,34,-99,25,-99,-99,35,56,-99,-99,-99,43,21,22,-99,-99,24,-99,22,29,24,15,-99
18/4/2024,12,-99,23,-99,14,15,-99,17,13,-99,24,16,36,13,16,20,-99,18,-99,-99,23,27,-99,-99,-99,19,14,21,-99,-99,14,-99,17,13,16,9,-99
18/4/2024,13,-99,13,-99,11,9,-99,11,12,-99,13,-99,18,7,10,13,-99,12,-99,-99,16,14,-99,-99,-99,10,11,16,-99,-99,8,-99,13,7,15,9,-99
18/4/2024,14,-99,12,-99,14,7,-99,10,13,-99,12,-99,19,5,6,16,-99,14,-99,-99,21,20,-99,-99,-99,8,10,12,-99,-99,8,-99,13,8,14,10,-99
18/4/2024,15,-99,11,-99,12,10,-99,8,15,-99,13,-99,22,6,7,19,-99,15,-99,-99,27,20,-99,-99,-99,8,10,12,-99,-99,7,-99,16,12,22,12,-99
18/4/2024,16,-99,15,-99,15,11,-99,10,16,-99,13,-99,24,16,16,18,-99,9,-99,-99,24,22,-99,-99,-99,16,22,13,-99,-99,11,-99,18,12,20,14,-99
18/4/2024,17,-99,14,-99,18,15,20,13,17,-99,14,-99,12,10,16,22,-99,16,-99,-99,33,18,-99,-99,-99,16,16,17,-99,-99,10,-99,19,6,10,18,-99
18/4/2024,18,-99,14,-99,20,22,31,18,17,-99,26,-99,24,9,11,30,-99,22,-99,-99,29,27,-99,-99,-99,21,18,20,-99,-99,12,-99,17,14,18,20,-99
18/4/2024,19,-99,19,-99,13,24,34,25,31,-99,27,-99,26,15,16,30,-99,31,-99,-99,26,37,-99,-99,-99,19,21,23,-99,-99,15,-99,33,19,25,27,-99
18/4/2024,20,-99,18,-99,14,26,45,26,28,-99,39,-99,45,29,32,37,-99,30,-99,-99,42,42,-99,-99,-99,25,31,28,-99,-99,18,-99,21,25,31,17,-99
18/4/2024,21,-99,13,-99,25,60,61,35,50,-99,71,-99,54,25,27,40,-99,42,-99,-99,54,55,-99,-99,-99,29,39,32,-99,-99,36,-99,19,55,52,15,-99
18/4/2024,22,-99,25,-99,25,35,42,39,45,-99,54,-99,25,14,18,29,-99,37,-99,-99,33,50,-99,-99,-99,36,34,25,-99,-99,40,-99,25,34,24,16,-99
18/4/2024,23,-99,36,-99,21,29,36,43,38,-99,26,-99,19,18,24,24,-99,23,-99,-99,29,33,-99,-99,-99,49,30,20,-99,-99,31,-99,36,22,26,20,-99
18/4/2024,24,-99,29,-99,18,20,26,37,38,-99,22,-99,12,24,46,27,-99,30,-99,-99,31,24,-99,-99,-99,38,29,24,-99,-99,31,-99,49,30,41,21,-99
19/4/2024,1,-99,27,-99,14,19,-99,36,40,-99,26,-99,12,17,42,26,-99,22,-99,-99,31,28,37,-99,-99,37,36,15,-99,-99,29,-99,34,23,32,24,-99
19/4/2024,2,-99,22,-99,15,17,-99,36,34,-99,14,-99,17,10,20,29,-99,29,-99,-99,39,41,36,-99,-99,34,36,16,-99,-99,22,-99,46,48,37,22,-99
19/4/2024,3,-99,13,-99,11,26,-99,30,26,-99,41,-99,23,18,29,38,-99,34,-99,-99,41,45,28,-99,-99,23,29,26,-99,-99,27,-99,41,42,41,34,-99
19/4/2024,4,-99,9,-99,17,35,40,15,33,-99,18,-99,21,23,31,39,-99,47,-99,-99,51,44,26,-99,-99,17,29,27,-99,-99,22,-99,53,39,45,49,-99
19/4/2024,5,-99,9,-99,13,37,40,21,36,-99,31,-99,21,35,25,48,-99,44,-99,-99,56,37,30,-99,-99,12,32,30,-99,-99,25,-99,45,35,41,49,-99
19/4/2024,6,-99,11,-99,34,40,44,34,-99,-99,52,-99,38,36,39,45,-99,42,-99,-99,51,45,33,-99,-99,16,45,37,-99,-99,25,-99,50,35,42,46,-99
19/4/2024,7,-99,15,-99,32,43,54,37,39,-99,56,-99,46,36,42,46,-99,44,-99,-99,49,54,33,-99,-99,25,48,42,-99,-99,36,-99,48,39,44,36,-99
19/4/2024,8,-99,37,-99,29,47,52,42,42,-99,43,-99,33,35,45,56,-99,51,-99,-99,54,48,37,-99,-99,46,48,42,-99,-99,37,-99,42,40,52,32,-99
19/4/2024,9,-99,46,-99,20,42,47,41,49,-99,29,-99,24,46,57,48,-99,57,-99,-99,55,39,31,-99,-99,38,45,34,-99,-99,44,-99,34,44,46,19,-99
19/4/2024,10,-99,38,-99,17,37,42,37,33,-99,28,-99,23,66,42,42,-99,60,-99,-99,54,33,24,-99,-99,36,40,54,-99,-99,40,-99,-99,48,51,14,-99
19/4/2024,11,-99,31,-99,16,40,37,31,22,-99,25,-99,32,62,30,36,-99,60,-99,-99,49,39,16,-99,-99,38,42,54,-99,-99,28,-99,-99,34,38,17,-99
19/4/2024,12,-99,26,-99,15,33,36,30,17,-99,16,-99,32,40,23,34,-99,55,-99,-99,49,35,17,-99,-99,26,40,47,-99,-99,18,-99,-99,23,32,22,-99
19/4/2024,13,-99,18,-99,22,16,21,17,13,-99,16,-99,26,17,15,23,-99,28,-99,-99,38,26,12,-99,-99,16,27,27,-99,-99,10,-99,-99,12,28,12,-99
19/4/2024,14,-99,14,-99,22,9,20,10,22,-99,14,-99,20,10,7,23,-99,24,-99,-99,33,18,8,-99,-99,10,23,17,-99,-99,8,-99,-99,10,18,10,-99
19/4/2024,15,-99,10,-99,17,11,23,11,23,-99,19,-99,23,8,10,17,-99,16,-99,-99,25,23,10,-99,-99,13,13,18,-99,-99,7,-99,-99,-99,15,14,-99
19/4/2024,16,-99,10,-99,23,21,27,17,13,-99,31,-99,38,11,17,28,-99,22,-99,-99,42,33,13,-99,-99,17,11,31,-99,-99,6,-99,21,-99,16,13,-99
19/4/2024,17,-99,16,-99,24,26,31,16,15,-99,38,-99,31,12,23,42,-99,36,-99,-99,58,52,11,-99,-99,19,11,36,-99,-99,9,-99,28,-99,-99,17,-99
19/4/2024,18,-99,14,-99,25,25,40,20,12,-99,33,-99,22,25,30,38,-99,27,-99,-99,55,44,11,-99,-99,25,39,35,-99,-99,9,-99,34,19,45,-99,-99
19/4/2024,19,-99,11,-99,37,29,34,25,-99,-99,30,-99,43,20,18,35,-99,29,-99,-99,43,47,12,-99,-99,21,26,-99,-99,-99,22,-99,17,28,37,20,-99
19/4/2024,20,-99,27,-99,28,25,39,43,-99,-99,29,-99,30,24,24,33,-99,34,-99,-99,45,45,20,-99,-99,39,29,36,-99,-99,27,-99,40,31,31,27,-99
19/4/2024,21,-99,25,-99,33,30,51,32,-99,-99,23,-99,33,18,34,35,-99,42,-99,-99,-99,34,16,-99,-99,29,29,32,-99,-99,25,-99,37,34,30,31,-99
19/4/2024,22,-99,22,-99,39,37,55,41,-99,-99,39,-99,47,13,22,41,-99,34,-99,-99,-99,42,17,-99,-99,30,29,23,-99,-99,23,-99,44,28,18,27,-99
19/4/2024,23,-99,26,-99,52,28,54,33,-99,-99,29,-99,57,23,38,36,-99,34,-99,-99,39,47,14,-99,-99,31,26,25,-99,-99,16,-99,42,31,24,30,-99
19/4/2024,24,-99,26,-99,44,24,55,32,-99,-99,38,-99,55,24,35,41,-99,42,-99,-99,44,45,15,-99,-99,28,23,26,-99,-99,17,-99,56,37,36,34,-99
20/4/2024,1,-99,28,-99,25,44,48,45,-99,-99,30,31,16,28,41,45,-99,51,-99,-99,57,40,24,-99,-99,46,22,47,-99,-99,28,-99,54,41,49,34,-99
20/4/2024,2,-99,31,-99,22,16,-99,35,-99,-99,31,16,23,37,50,27,-99,38,-99,-99,48,25,28,-99,-99,43,20,42,-99,-99,22,-99,44,52,66,42,-99
20/4/2024,3,-99,40,-99,23,13,-99,31,-99,-99,33,36,32,30,44,22,-99,33,-99,-99,37,26,31,-99,-99,40,20,33,-99,-99,17,-99,45,48,48,40,-99
20/4/2024,4,-99,27,-99,21,19,31,43,-99,-99,32,39,21,24,34,19,-99,31,-99,-99,52,36,28,-99,-99,39,30,27,-99,-99,23,-99,36,27,36,38,-99
20/4/2024,5,-99,18,-99,12,31,33,37,-99,-99,39,31,21,23,30,39,-99,39,-99,-99,47,37,29,-99,-99,29,38,29,-99,-99,24,-99,21,28,28,38,-99
20/4/2024,6,-99,5,-99,28,41,48,42,-99,-99,27,40,27,34,38,45,-99,39,-99,-99,46,43,21,-99,-99,24,31,34,-99,-99,29,-99,35,32,36,37,-99
20/4/2024,7,-99,6,-99,32,42,46,32,-99,-99,41,34,31,40,42,48,-99,39,-99,-99,47,42,30,-99,-99,17,44,46,-99,-99,27,-99,38,40,38,41,-99
20/4/2024,8,-99,9,-99,31,44,50,29,-99,-99,24,22,36,39,46,52,-99,42,-99,-99,52,44,31,-99,-99,25,39,48,-99,-99,23,-99,51,38,42,38,-99
20/4/2024,9,-99,27,-99,43,50,67,37,-99,-99,11,43,50,31,53,65,-99,54,-99,-99,68,59,24,-99,-99,46,49,42,-99,-99,25,-99,50,38,49,38,-99
20/4/2024,10,-99,25,-99,56,59,67,32,-99,-99,8,57,65,23,41,58,-99,52,-99,-99,55,67,18,-99,-99,33,43,41,-99,-99,14,-99,51,30,57,34,-99
20/4/2024,11,-99,16,-99,40,39,39,24,-99,-99,35,39,62,13,19,30,-99,37,-99,-99,37,49,16,-99,-99,22,20,26,-99,-99,7,-99,36,25,34,48,-99
20/4/2024,12,-99,17,-99,25,13,24,16,-99,-99,32,24,36,7,11,18,-99,18,-99,-99,20,25,8,-99,-99,19,9,14,-99,-99,9,-99,19,16,13,18,-99
20/4/2024,13,-99,13,-99,19,9,20,11,-99,-99,29,16,27,6,8,18,-99,15,-99,-99,21,22,7,-99,-99,14,7,15,-99,-99,8,-99,16,10,12,9,-99
20/4/2024,14,-99,17,-99,15,9,20,11,-99,-99,21,13,25,6,7,18,-99,15,-99,-99,24,-99,8,-99,-99,10,8,16,-99,-99,8,-99,12,12,12,9,-99
20/4/2024,15,-99,19,-99,18,13,16,15,-99,-99,23,14,24,7,9,17,-99,18,-99,-99,20,-99,8,-99,-99,19,11,11,-99,-99,9,-99,14,15,18,9,-99
20/4/2024,16,-99,16,-99,28,14,18,15,-99,-99,34,18,36,11,10,18,-99,17,-99,-99,29,42,8,-99,-99,19,17,13,-99,-99,-99,-99,15,15,19,13,-99
20/4/2024,17,-99,18,-99,25,23,26,16,-99,-99,35,22,25,21,25,29,-99,21,-99,-99,37,54,14,-99,-99,21,18,26,-99,-99,-99,-99,25,11,15,13,-99
20/4/2024,18,-99,22,-99,20,22,28,11,-99,-99,24,18,28,22,32,39,-99,-99,-99,-99,53,51,13,-99,-99,13,17,26,-99,-99,-99,-99,32,11,18,28,-99
20/4/2024,19,-99,7,-99,26,18,32,14,-99,-99,30,24,29,18,31,27,-99,23,-99,-99,48,35,12,-99,-99,-99,25,26,-99,-99,10,-99,23,16,25,13,-99
20/4/2024,20,-99,12,-99,40,20,33,21,-99,-99,37,30,52,26,43,26,-99,31,-99,-99,40,40,10,-99,-99,27,27,24,-99,-99,11,-99,17,21,28,-99,-99
20/4/2024,21,-99,22,-99,36,31,55,32,-99,-99,45,31,49,25,38,40,-99,47,-99,-99,45,40,20,-99,-99,36,36,22,-99,-99,23,-99,27,32,39,15,-99
20/4/2024,22,-99,26,-99,30,32,38,38,-99,-99,33,31,23,26,30,36,-99,38,-99,-99,43,36,15,-99,-99,44,39,26,-99,-99,32,-99,23,40,51,15,-99
20/4/2024,23,-99,19,-99,27,21,35,31,-99,-99,26,25,33,15,19,29,-99,33,-99,-99,31,28,18,-99,-99,31,49,25,-99,-99,41,-99,25,30,40,20,-99
20/4/2024,24,-99,11,-99,33,28,32,20,-99,-99,37,25,33,32,31,26,-99,30,-99,-99,39,37,32,-99,-99,18,37,26,-99,-99,37,-99,43,38,34,39,-99
21/4/2024,1,-99,10,-99,24,36,41,30,-99,-99,25,18,31,45,43,33,-99,37,-99,-99,38,37,27,-99,-99,17,27,37,-99,-99,37,-99,44,40,38,47,-99
21/4/2024,2,-99,11,-99,28,37,32,34,-99,-99,17,13,25,35,41,41,-99,43,-99,-99,47,41,30,-99,-99,23,30,49,-99,-99,31,-99,35,36,36,41,-99
21/4/2024,3,-99,11,-99,27,38,27,34,-99,-99,17,10,33,49,46,46,-99,44,-99,-99,54,40,36,-99,-99,34,42,43,-99,-99,33,-99,47,37,42,37,-99
21/4/2024,4,-99,5,-99,26,41,36,32,-99,-99,9,10,33,44,46,46,-99,41,-99,-99,52,33,31,-99,-99,37,39,39,-99,-99,24,-99,40,37,41,34,-99
21/4/2024,5,-99,5,-99,25,41,37,25,-99,-99,10,14,29,33,40,42,-99,40,-99,-99,46,42,28,-99,-99,26,44,42,-99,-99,18,-99,40,38,44,34,-99
21/4/2024,6,-99,6,-99,22,37,37,22,-99,-99,8,18,26,30,38,45,-99,42,-99,-99,45,44,26,-99,-99,18,45,39,-99,-99,17,-99,37,36,42,32,-99
21/4/2024,7,-99,6,-99,25,36,36,18,-99,-99,9,17,29,32,38,39,-99,44,-99,-99,43,43,23,-99,-99,12,43,36,-99,-99,30,-99,33,35,45,30,-99
21/4/2024,8,-99,11,-99,30,44,41,26,-99,-99,18,14,32,28,48,44,-99,54,-99,-99,47,48,27,-99,-99,14,42,38,-99,-99,31,-99,36,35,45,32,-99
21/4/2024,9,-99,19,-99,35,47,44,33,-99,-99,10,13,38,32,52,61,-99,55,-99,-99,66,56,32,-99,-99,-99,47,35,-99,-99,-99,-99,45,34,42,27,-99
21/4/2024,10,-99,21,-99,31,43,45,23,-99,-99,20,23,39,31,41,61,-99,40,-99,-99,69,52,25,-99,-99,23,36,34,-99,-99,23,-99,41,40,34,33,-99
21/4/2024,11,-99,15,-99,13,27,32,20,-99,-99,15,28,28,26,29,31,-99,34,-99,-99,45,28,11,-99,-99,23,19,-99,-99,-99,15,-99,24,22,28,17,-99
21/4/2024,12,-99,15,-99,15,14,17,12,-99,-99,10,14,15,10,11,17,-99,14,-99,-99,20,21,10,-99,-99,16,19,-99,-99,-99,15,-99,12,15,23,10,-99
21/4/2024,13,-99,11,-99,13,7,12,9,-99,-99,8,11,13,6,6,12,-99,9,-99,-99,17,16,8,-99,-99,11,13,-99,-99,-99,13,-99,10,9,14,6,-99
21/4/2024,14,-99,9,-99,10,5,9,6,-99,-99,-99,9,12,5,6,10,-99,8,-99,-99,14,13,7,-99,-99,8,8,-99,-99,-99,11,-99,8,8,11,6,-99
21/4/2024,15,-99,9,-99,8,5,8,6,-99,-99,-99,9,10,5,6,9,-99,10,-99,-99,15,11,5,-99,-99,7,8,-99,-99,-99,9,-99,8,9,10,4,-99
21/4/2024,16,-99,10,-99,8,6,9,7,-99,-99,-99,8,12,4,5,9,-99,11,-99,-99,15,11,4,-99,-99,7,8,-99,-99,-99,10,-99,7,10,10,4,-99
21/4/2024,17,-99,9,-99,10,7,10,7,-99,-99,-99,9,11,5,6,9,-99,12,-99,-99,17,13,5,-99,-99,7,10,-99,-99,-99,10,-99,7,9,11,6,-99
21/4/2024,18,-99,11,-99,10,9,12,8,-99,-99,-99,11,10,-99,10,10,-99,11,-99,-99,30,15,6,-99,-99,10,11,-99,-99,-99,10,-99,10,10,13,7,-99
21/4/2024,19,-99,13,-99,15,13,16,12,-99,-99,-99,17,18,-99,9,15,-99,16,-99,-99,17,20,6,-99,-99,12,-99,-99,-99,-99,10,-99,14,12,12,-99,-99
21/4/2024,20,-99,13,-99,17,17,18,13,-99,-99,-99,19,25,-99,24,18,-99,22,-99,-99,24,24,6,-99,-99,12,16,-99,-99,-99,8,-99,13,15,-99,-99,-99
21/4/2024,21,-99,14,-99,17,19,27,15,-99,-99,-99,22,14,-99,23,20,-99,24,-99,-99,29,24,6,-99,-99,12,31,-99,-99,-99,14,-99,20,19,-99,-99,-99
21/4/2024,22,-99,21,-99,16,20,38,18,-99,-99,-99,25,12,-99,31,21,-99,25,-99,-99,29,20,8,-99,-99,18,33,-99,-99,-99,22,-99,20,19,-99,-99,-99
21/4/2024,23,-99,23,-99,13,17,31,13,-99,-99,-99,21,10,-99,30,25,-99,30,-99,-99,33,17,11,-99,-99,13,47,-99,-99,-99,17,-99,17,23,-99,-99,-99
21/4/2024,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
22/4/2024,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
22/4/2024,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
22/4/2024,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
22/4/2024,4,-99,7,-99,-99,-99,15,8,-99,-99,-99,10,8,-99,17,14,-99,-99,-99,-99,16,14,-99,-99,-99,8,14,-99,-99,-99,11,-99,20,11,23,20,-99
22/4/2024,5,-99,8,-99,-99,-99,31,10,-99,-99,-99,12,11,-99,22,22,-99,-99,-99,-99,27,21,-99,-99,-99,9,23,-99,-99,-99,13,-99,21,31,31,20,-99
22/4/2024,6,-99,12,-99,-99,-99,34,13,-99,-99,-99,33,16,-99,23,37,-99,-99,-99,-99,31,23,-99,-99,-99,13,32,-99,-99,-99,17,-99,30,35,35,21,-99
22/4/2024,7,-99,17,-99,-99,-99,34,24,-99,-99,-99,30,26,-99,28,34,-99,-99,-99,-99,33,29,-99,-99,-99,-99,30,-99,-99,-99,20,-99,22,31,31,19,-99
22/4/2024,8,-99,19,-99,-99,-99,35,26,-99,-99,-99,26,27,-99,28,30,-99,-99,-99,-99,37,23,-99,-99,-99,22,27,-99,-99,-99,21,-99,23,32,29,16,-99
22/4/2024,9,-99,18,-99,-99,-99,28,25,-99,-99,-99,18,24,23,32,27,-99,-99,-99,-99,40,22,-99,-99,-99,16,26,-99,-99,-99,19,-99,24,29,29,17,-99
22/4/2024,10,-99,26,-99,-99,-99,32,34,-99,-99,-99,-99,20,31,30,34,-99,-99,-99,-99,43,29,-99,-99,-99,31,29,-99,-99,-99,17,-99,22,27,35,12,-99
22/4/2024,11,-99,31,-99,-99,-99,37,37,13,-99,18,-99,28,28,32,35,-99,-99,-99,-99,40,33,-99,-99,-99,-99,29,-99,-99,-99,12,-99,23,28,34,12,-99
22/4/2024,12,-99,30,-99,-99,-99,32,37,11,-99,24,-99,35,12,18,32,-99,-99,-99,-99,35,34,-99,-99,-99,34,22,-99,-99,-99,11,-99,22,23,22,13,-99
22/4/2024,13,-99,25,-99,-99,-99,21,22,13,-99,26,-99,30,6,8,21,-99,-99,-99,-99,24,29,-99,-99,-99,26,16,-99,-99,-99,6,-99,17,14,17,11,-99
22/4/2024,14,-99,8,-99,-99,-99,20,11,13,-99,15,13,29,8,9,21,-99,-99,-99,-99,23,24,-99,-99,-99,8,14,-99,-99,-99,4,-99,13,15,16,7,-99
22/4/2024,15,-99,13,-99,-99,-99,16,11,11,-99,13,15,22,8,9,15,-99,15,-99,-99,24,19,7,-99,-99,-99,12,-99,-99,-99,6,-99,19,16,12,6,-99
22/4/2024,16,-99,18,-99,-99,-99,23,11,16,-99,17,28,25,20,20,19,-99,18,-99,-99,30,28,6,-99,-99,9,16,-99,-99,-99,9,-99,24,12,19,-99,-99
22/4/2024,17,-99,17,-99,-99,-99,36,23,12,-99,21,28,36,19,24,26,-99,27,-99,-99,35,31,10,-99,-99,26,17,-99,-99,-99,9,-99,18,16,28,17,-99
22/4/2024,18,-99,7,-99,-99,23,28,21,19,-99,17,37,35,28,29,24,-99,24,-99,-99,33,30,14,-99,-99,12,20,-99,-99,-99,6,-99,33,20,17,21,-99
22/4/2024,19,-99,10,-99,39,28,27,21,32,-99,18,41,38,18,23,23,-99,27,-99,-99,27,31,15,-99,-99,21,15,-99,-99,-99,11,-99,31,15,17,20,-99
22/4/2024,20,-99,21,-99,49,41,40,39,32,-99,27,47,43,19,27,34,-99,33,-99,-99,33,37,19,-99,-99,40,37,-99,-99,-99,16,-99,27,31,23,24,-99
22/4/2024,21,-99,31,-99,49,41,42,43,33,-99,35,33,51,23,26,39,-99,44,-99,-99,49,53,28,-99,-99,42,40,-99,-99,-99,18,-99,25,37,36,20,-99
22/4/2024,22,-99,31,-99,49,45,40,41,22,-99,42,36,59,24,29,30,-99,40,-99,-99,37,51,-99,-99,-99,29,40,-99,-99,-99,19,-99,46,44,39,30,-99
22/4/2024,23,-99,28,-99,29,42,54,34,28,-99,47,30,53,39,52,36,-99,45,-99,-99,34,52,13,-99,-99,25,32,-99,-99,-99,23,-99,47,43,45,22,-99
